source,target
34991,104974
104974,52487
52487,157462
157462,78731
78731,236194
236194,118097
118097,354292
354292,177146
177146,88573
88573,265720
265720,132860
132860,66430
66430,33215
33215,99646
99646,49823
49823,149470
149470,74735
74735,224206
224206,112103
112103,336310
336310,168155
168155,504466
504466,252233
252233,756700
756700,378350
378350,189175
189175,567526
567526,283763
283763,851290
851290,425645
425645,1276936
1276936,638468
638468,319234
319234,159617
159617,478852
478852,239426
239426,119713
119713,359140
359140,179570
179570,89785
89785,269356
269356,134678
134678,67339
67339,202018
202018,101009
101009,303028
303028,151514
151514,75757
75757,227272
227272,113636
113636,56818
56818,28409
28409,85228
85228,42614
42614,21307
21307,63922
63922,31961
31961,95884
95884,47942
47942,23971
23971,71914
71914,35957
35957,107872
107872,53936
53936,26968
26968,13484
13484,6742
6742,3371
3371,10114
10114,5057
5057,15172
15172,7586
7586,3793
3793,11380
11380,5690
5690,2845
2845,8536
8536,4268
4268,2134
2134,1067
1067,3202
3202,1601
1601,4804
4804,2402
2402,1201
1201,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9215,27646
27646,13823
13823,41470
41470,20735
20735,62206
62206,31103
31103,93310
93310,46655
46655,139966
139966,69983
69983,209950
209950,104975
104975,314926
314926,157463
157463,472390
472390,236195
236195,708586
708586,354293
354293,1062880
1062880,531440
531440,265720
265720,132860
132860,66430
66430,33215
33215,99646
99646,49823
49823,149470
149470,74735
74735,224206
224206,112103
112103,336310
336310,168155
168155,504466
504466,252233
252233,756700
756700,378350
378350,189175
189175,567526
567526,283763
283763,851290
851290,425645
425645,1276936
1276936,638468
638468,319234
319234,159617
159617,478852
478852,239426
239426,119713
119713,359140
359140,179570
179570,89785
89785,269356
269356,134678
134678,67339
67339,202018
202018,101009
101009,303028
303028,151514
151514,75757
75757,227272
227272,113636
113636,56818
56818,28409
28409,85228
85228,42614
42614,21307
21307,63922
63922,31961
31961,95884
95884,47942
47942,23971
23971,71914
71914,35957
35957,107872
107872,53936
53936,26968
26968,13484
13484,6742
6742,3371
3371,10114
10114,5057
5057,15172
15172,7586
7586,3793
3793,11380
11380,5690
5690,2845
2845,8536
8536,4268
4268,2134
2134,1067
1067,3202
3202,1601
1601,4804
4804,2402
2402,1201
1201,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9216,4608
4608,2304
2304,1152
1152,576
576,288
288,144
144,72
72,36
36,18
18,9
9,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9217,27652
27652,13826
13826,6913
6913,20740
20740,10370
10370,5185
5185,15556
15556,7778
7778,3889
3889,11668
11668,5834
5834,2917
2917,8752
8752,4376
4376,2188
2188,1094
1094,547
547,1642
1642,821
821,2464
2464,1232
1232,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9218,4609
4609,13828
13828,6914
6914,3457
3457,10372
10372,5186
5186,2593
2593,7780
7780,3890
3890,1945
1945,5836
5836,2918
2918,1459
1459,4378
4378,2189
2189,6568
6568,3284
3284,1642
1642,821
821,2464
2464,1232
1232,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9219,27658
27658,13829
13829,41488
41488,20744
20744,10372
10372,5186
5186,2593
2593,7780
7780,3890
3890,1945
1945,5836
5836,2918
2918,1459
1459,4378
4378,2189
2189,6568
6568,3284
3284,1642
1642,821
821,2464
2464,1232
1232,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9220,4610
4610,2305
2305,6916
6916,3458
3458,1729
1729,5188
5188,2594
2594,1297
1297,3892
3892,1946
1946,973
973,2920
2920,1460
1460,730
730,365
365,1096
1096,548
548,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9221,27664
27664,13832
13832,6916
6916,3458
3458,1729
1729,5188
5188,2594
2594,1297
1297,3892
3892,1946
1946,973
973,2920
2920,1460
1460,730
730,365
365,1096
1096,548
548,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9222,4611
4611,13834
13834,6917
6917,20752
20752,10376
10376,5188
5188,2594
2594,1297
1297,3892
3892,1946
1946,973
973,2920
2920,1460
1460,730
730,365
365,1096
1096,548
548,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9223,27670
27670,13835
13835,41506
41506,20753
20753,62260
62260,31130
31130,15565
15565,46696
46696,23348
23348,11674
11674,5837
5837,17512
17512,8756
8756,4378
4378,2189
2189,6568
6568,3284
3284,1642
1642,821
821,2464
2464,1232
1232,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9224,4612
4612,2306
2306,1153
1153,3460
3460,1730
1730,865
865,2596
2596,1298
1298,649
649,1948
1948,974
974,487
487,1462
1462,731
731,2194
2194,1097
1097,3292
3292,1646
1646,823
823,2470
2470,1235
1235,3706
3706,1853
1853,5560
5560,2780
2780,1390
1390,695
695,2086
2086,1043
1043,3130
3130,1565
1565,4696
4696,2348
2348,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9225,27676
27676,13838
13838,6919
6919,20758
20758,10379
10379,31138
31138,15569
15569,46708
46708,23354
23354,11677
11677,35032
35032,17516
17516,8758
8758,4379
4379,13138
13138,6569
6569,19708
19708,9854
9854,4927
4927,14782
14782,7391
7391,22174
22174,11087
11087,33262
33262,16631
16631,49894
49894,24947
24947,74842
74842,37421
37421,112264
112264,56132
56132,28066
28066,14033
14033,42100
42100,21050
21050,10525
10525,31576
31576,15788
15788,7894
7894,3947
3947,11842
11842,5921
5921,17764
17764,8882
8882,4441
4441,13324
13324,6662
6662,3331
3331,9994
9994,4997
4997,14992
14992,7496
7496,3748
3748,1874
1874,937
937,2812
2812,1406
1406,703
703,2110
2110,1055
1055,3166
3166,1583
1583,4750
4750,2375
2375,7126
7126,3563
3563,10690
10690,5345
5345,16036
16036,8018
8018,4009
4009,12028
12028,6014
6014,3007
3007,9022
9022,4511
4511,13534
13534,6767
6767,20302
20302,10151
10151,30454
30454,15227
15227,45682
45682,22841
22841,68524
68524,34262
34262,17131
17131,51394
51394,25697
25697,77092
77092,38546
38546,19273
19273,57820
57820,28910
28910,14455
14455,43366
43366,21683
21683,65050
65050,32525
32525,97576
97576,48788
48788,24394
24394,12197
12197,36592
36592,18296
18296,9148
9148,4574
4574,2287
2287,6862
6862,3431
3431,10294
10294,5147
5147,15442
15442,7721
7721,23164
23164,11582
11582,5791
5791,17374
17374,8687
8687,26062
26062,13031
13031,39094
39094,19547
19547,58642
58642,29321
29321,87964
87964,43982
43982,21991
21991,65974
65974,32987
32987,98962
98962,49481
49481,148444
148444,74222
74222,37111
37111,111334
111334,55667
55667,167002
167002,83501
83501,250504
250504,125252
125252,62626
62626,31313
31313,93940
93940,46970
46970,23485
23485,70456
70456,35228
35228,17614
17614,8807
8807,26422
26422,13211
13211,39634
39634,19817
19817,59452
59452,29726
29726,14863
14863,44590
44590,22295
22295,66886
66886,33443
33443,100330
100330,50165
50165,150496
150496,75248
75248,37624
37624,18812
18812,9406
9406,4703
4703,14110
14110,7055
7055,21166
21166,10583
10583,31750
31750,15875
15875,47626
47626,23813
23813,71440
71440,35720
35720,17860
17860,8930
8930,4465
4465,13396
13396,6698
6698,3349
3349,10048
10048,5024
5024,2512
2512,1256
1256,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9226,4613
4613,13840
13840,6920
6920,3460
3460,1730
1730,865
865,2596
2596,1298
1298,649
649,1948
1948,974
974,487
487,1462
1462,731
731,2194
2194,1097
1097,3292
3292,1646
1646,823
823,2470
2470,1235
1235,3706
3706,1853
1853,5560
5560,2780
2780,1390
1390,695
695,2086
2086,1043
1043,3130
3130,1565
1565,4696
4696,2348
2348,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9227,27682
27682,13841
13841,41524
41524,20762
20762,10381
10381,31144
31144,15572
15572,7786
7786,3893
3893,11680
11680,5840
5840,2920
2920,1460
1460,730
730,365
365,1096
1096,548
548,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9228,4614
4614,2307
2307,6922
6922,3461
3461,10384
10384,5192
5192,2596
2596,1298
1298,649
649,1948
1948,974
974,487
487,1462
1462,731
731,2194
2194,1097
1097,3292
3292,1646
1646,823
823,2470
2470,1235
1235,3706
3706,1853
1853,5560
5560,2780
2780,1390
1390,695
695,2086
2086,1043
1043,3130
3130,1565
1565,4696
4696,2348
2348,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9229,27688
27688,13844
13844,6922
6922,3461
3461,10384
10384,5192
5192,2596
2596,1298
1298,649
649,1948
1948,974
974,487
487,1462
1462,731
731,2194
2194,1097
1097,3292
3292,1646
1646,823
823,2470
2470,1235
1235,3706
3706,1853
1853,5560
5560,2780
2780,1390
1390,695
695,2086
2086,1043
1043,3130
3130,1565
1565,4696
4696,2348
2348,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9230,4615
4615,13846
13846,6923
6923,20770
20770,10385
10385,31156
31156,15578
15578,7789
7789,23368
23368,11684
11684,5842
5842,2921
2921,8764
8764,4382
4382,2191
2191,6574
6574,3287
3287,9862
9862,4931
4931,14794
14794,7397
7397,22192
22192,11096
11096,5548
5548,2774
2774,1387
1387,4162
4162,2081
2081,6244
6244,3122
3122,1561
1561,4684
4684,2342
2342,1171
1171,3514
3514,1757
1757,5272
5272,2636
2636,1318
1318,659
659,1978
1978,989
989,2968
2968,1484
1484,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9231,27694
27694,13847
13847,41542
41542,20771
20771,62314
62314,31157
31157,93472
93472,46736
46736,23368
23368,11684
11684,5842
5842,2921
2921,8764
8764,4382
4382,2191
2191,6574
6574,3287
3287,9862
9862,4931
4931,14794
14794,7397
7397,22192
22192,11096
11096,5548
5548,2774
2774,1387
1387,4162
4162,2081
2081,6244
6244,3122
3122,1561
1561,4684
4684,2342
2342,1171
1171,3514
3514,1757
1757,5272
5272,2636
2636,1318
1318,659
659,1978
1978,989
989,2968
2968,1484
1484,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9233,27700
27700,13850
13850,6925
6925,20776
20776,10388
10388,5194
5194,2597
2597,7792
7792,3896
3896,1948
1948,974
974,487
487,1462
1462,731
731,2194
2194,1097
1097,3292
3292,1646
1646,823
823,2470
2470,1235
1235,3706
3706,1853
1853,5560
5560,2780
2780,1390
1390,695
695,2086
2086,1043
1043,3130
3130,1565
1565,4696
4696,2348
2348,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9234,4617
4617,13852
13852,6926
6926,3463
3463,10390
10390,5195
5195,15586
15586,7793
7793,23380
23380,11690
11690,5845
5845,17536
17536,8768
8768,4384
4384,2192
2192,1096
1096,548
548,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9235,27706
27706,13853
13853,41560
41560,20780
20780,10390
10390,5195
5195,15586
15586,7793
7793,23380
23380,11690
11690,5845
5845,17536
17536,8768
8768,4384
4384,2192
2192,1096
1096,548
548,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9236,4618
4618,2309
2309,6928
6928,3464
3464,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9237,27712
27712,13856
13856,6928
6928,3464
3464,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9238,4619
4619,13858
13858,6929
6929,20788
20788,10394
10394,5197
5197,15592
15592,7796
7796,3898
3898,1949
1949,5848
5848,2924
2924,1462
1462,731
731,2194
2194,1097
1097,3292
3292,1646
1646,823
823,2470
2470,1235
1235,3706
3706,1853
1853,5560
5560,2780
2780,1390
1390,695
695,2086
2086,1043
1043,3130
3130,1565
1565,4696
4696,2348
2348,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9239,27718
27718,13859
13859,41578
41578,20789
20789,62368
62368,31184
31184,15592
15592,7796
7796,3898
3898,1949
1949,5848
5848,2924
2924,1462
1462,731
731,2194
2194,1097
1097,3292
3292,1646
1646,823
823,2470
2470,1235
1235,3706
3706,1853
1853,5560
5560,2780
2780,1390
1390,695
695,2086
2086,1043
1043,3130
3130,1565
1565,4696
4696,2348
2348,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9240,4620
4620,2310
2310,1155
1155,3466
3466,1733
1733,5200
5200,2600
2600,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9241,27724
27724,13862
13862,6931
6931,20794
20794,10397
10397,31192
31192,15596
15596,7798
7798,3899
3899,11698
11698,5849
5849,17548
17548,8774
8774,4387
4387,13162
13162,6581
6581,19744
19744,9872
9872,4936
4936,2468
2468,1234
1234,617
617,1852
1852,926
926,463
463,1390
1390,695
695,2086
2086,1043
1043,3130
3130,1565
1565,4696
4696,2348
2348,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
